date,state-ids,death,hospitalized,negative,positive
2020-08-09,20,773,4002,613857,34982
2020-08-09,21,4263,,1409172,131399
2020-08-09,22,8735,12054,1198899,121040
2020-08-09,23,3585,13177,943842,95503
2020-08-09,24,125,393,184944,4042
2020-08-09,25,6519,,2004606,96726
2020-08-09,26,1698,5555,874075,60898
2020-08-09,27,1301,,695361,57379
2020-08-09,28,2,4,12253,48
2020-08-09,29,1896,4606,426944,67173
2020-08-09,30,75,272,184994,4952
2020-08-09,31,2168,,1850330,136218
2020-08-09,32,98,415,161076,7589
2020-08-09,33,345,1715,271429,28245
2020-08-09,34,419,701,165754,6831
2020-08-09,35,15797,21992,2117079,184773
2020-08-09,36,681,2838,598013,22115
2020-08-09,37,957,,461374,56230
2020-08-09,38,25202,89995,6088784,420860
2020-08-09,39,3669,11565,1567700,100848
2020-08-09,40,603,3605,650485,43566
2020-08-09,41,356,1758,425765,21272
2020-08-09,42,7314,,1228358,118852
2020-08-09,43,279,,305972,22121
2020-08-09,44,1015,2311,201584,19906
2020-08-09,45,2031,6153,685549,100435
2020-08-09,46,146,876,111292,9605
2020-08-09,47,1223,5304,1590408,122712
2020-08-09,48,8459,,3539502,486362
2020-08-09,49,336,2620,526486,44127
2020-08-09,50,2326,14123,1144172,100086
2020-08-09,51,9,,10332,547
2020-08-09,52,58,,101232,1459
2020-08-09,53,1688,5896,1138079,64918
2020-08-09,54,1005,5000,993742,64835
2020-08-09,55,139,,315378,7694
2020-08-09,56,28,177,53625,3050
2020-08-08,1,26,,269220,4373
2020-08-08,2,1735,11537,651115,98387
2020-08-08,3,521,3223,503484,48039
2020-08-08,4,0,,1396,0
2020-08-08,5,4137,19244,830414,186107
2020-08-08,6,10189,,8161740,545787
2020-08-08,7,1736,6582,529238,49893
2020-08-08,8,4441,10920,814313,50320
2020-08-08,9,590,,200681,12653
2020-08-08,10,590,,180392,15502
2020-08-08,11,8238,30639,3419295,526577
2020-08-08,12,4186,20556,1584539,213427
2020-08-08,13,5,,24117,412
2020-08-08,14,31,231,136131,3115
2020-08-08,15,925,,465264,48283
2020-08-08,16,229,968,179049,23922
2020-08-08,17,7840,,2839936,193998
2020-08-08,18,3036,9354,755179,73287
2020-08-08,19,380,1875,285874,30638
2020-08-08,20,772,4002,613857,34578
2020-08-08,21,4207,,1376256,128746
2020-08-08,22,8721,12044,1182033,120711
2020-08-08,23,3577,13105,924942,94581
2020-08-08,24,125,393,182375,4026
2020-08-08,25,6520,,1978930,96191
2020-08-08,26,1689,5506,861296,60101
2020-08-08,27,1301,,695361,57379
2020-08-08,28,2,4,12253,48
2020-08-08,29,1874,4606,426944,66646
2020-08-08,30,75,268,183957,4889
2020-08-08,31,2160,,1835000,134766
2020-08-08,32,98,414,159859,7498
2020-08-08,33,345,1704,269434,28104
2020-08-08,34,419,700,164433,6818
2020-08-08,35,15792,21949,2068363,184429
2020-08-08,36,675,2819,590889,21965
2020-08-08,37,949,,457600,55419
2020-08-08,38,25195,89995,6023487,420345
2020-08-08,39,3668,11516,1544524,99969
2020-08-08,40,603,3594,650485,43080
2020-08-08,41,355,1758,417057,21010
2020-08-08,42,7313,,1214965,118092
2020-08-08,43,274,,305972,21424
2020-08-08,44,1015,2294,200133,19832
2020-08-08,45,2007,6153,678615,99460
2020-08-08,46,146,871,110510,9477
2020-08-08,47,1215,5262,1564901,120585
2020-08-08,48,8343,,3531174,481483
2020-08-08,49,335,2604,522604,43751
2020-08-08,50,2322,14101,1123839,99189
2020-08-08,51,9,,10091,528
2020-08-08,52,58,,100349,1454
2020-08-08,53,1672,5890,1133284,64723
2020-08-08,54,1003,4980,986945,64213
2020-08-08,55,131,,310357,7563
2020-08-08,56,28,177,53625,3013
2020-08-07,1,25,,264563,4288
2020-08-07,2,1735,11537,651115,98301
2020-08-07,3,521,3168,503484,48039
2020-08-07,4,0,,1396,0
2020-08-07,5,4081,19241,819792,185053
2020-08-07,6,10011,,8058466,538416
2020-08-07,7,1729,6572,521927,49436
2020-08-07,8,4441,10920,814313,50320
2020-08-07,9,589,,196136,12589
2020-08-07,10,588,,179339,15445
2020-08-07,11,8051,30114,3378864,518075
2020-08-07,12,4117,20282,1544125,209004
2020-08-07,13,5,,23951,411
2020-08-07,14,29,225,132370,2914
2020-08-07,15,913,,460835,47865
2020-08-07,16,223,954,175301,23399
2020-08-07,17,7822,,2794110,191808
2020-08-07,18,3023,9354,744850,72254
2020-08-07,19,380,1875,285874,30638
2020-08-07,20,764,3975,608198,33796
2020-08-07,21,4207,,1376256,128746
2020-08-07,22,8709,12022,1165764,120291
2020-08-07,23,3565,13047,913018,93806
2020-08-07,24,124,393,179708,4014
2020-08-07,25,6524,,1941125,95470
2020-08-07,26,1681,5458,851086,59185
2020-08-07,27,1301,,695361,57379
2020-08-07,28,2,4,12254,47
2020-08-07,29,1848,4577,421776,65436
2020-08-07,30,70,264,182999,4757
2020-08-07,31,2134,,1807000,132812
2020-08-07,32,98,408,158374,7318
2020-08-07,33,340,1688,266081,27821
2020-08-07,34,419,699,161723,6742
2020-08-07,35,15783,21949,2068731,184061
2020-08-07,36,669,2803,582609,21773
2020-08-07,37,920,,452465,54533
2020-08-07,38,25190,89995,5949333,419642
2020-08-07,39,3652,11447,1524420,98675
2020-08-07,40,600,3555,643560,42255
2020-08-07,41,348,1758,417057,20636
2020-08-07,42,7297,,1199620,117279
2020-08-07,43,265,,305972,20686
2020-08-07,44,1014,2276,198235,19738
2020-08-07,45,1962,6153,669742,98219
2020-08-07,46,144,866,109356,9371
2020-08-07,47,1206,5190,1543250,118782
2020-08-07,48,8096,,3526008,474524
2020-08-07,49,335,2578,515725,43375
2020-08-07,50,2317,14097,1110863,97882
2020-08-07,51,9,,9977,522
2020-08-07,52,58,,99514,1448
2020-08-07,53,1653,5874,1124308,64357
2020-08-07,54,997,4930,974948,63028
2020-08-07,55,127,,305244,7433
2020-08-07,56,28,176,53625,3000
2020-08-06,1,25,,257349,4223
2020-08-06,2,1714,11313,643192,96592
2020-08-06,3,515,3118,492808,47028
2020-08-06,4,0,,1396,0
2020-08-06,5,4002,14068,812217,183647
2020-08-06,6,9869,,7970483,529980
2020-08-06,7,1717,6536,516331,48988
2020-08-06,8,4437,10920,806853,50245
2020-08-06,9,587,,193465,12518
2020-08-06,10,587,,177338,15365
2020-08-06,11,7871,29515,3346974,510389
2020-08-06,12,4026,20002,1519867,204895
2020-08-06,13,5,,23480,397
2020-08-06,14,27,214,132146,2763
2020-08-06,15,908,,455759,47361
2020-08-06,16,217,931,171886,22707
2020-08-06,17,7791,,2749325,189705
2020-08-06,18,3013,9267,733330,71015
2020-08-06,19,368,1821,279001,29717
2020-08-06,20,760,3924,599190,33254
2020-08-06,21,4146,,1357726,127246
2020-08-06,22,8691,12007,1151344,119874
2020-08-06,23,3551,12978,899136,93005
2020-08-06,24,124,390,176919,3997
2020-08-06,25,6506,,1911922,94656
2020-08-06,26,1677,5421,840840,58640
2020-08-06,27,1280,,685928,56383
2020-08-06,28,2,4,12254,47
2020-08-06,29,1825,4511,418141,64400
2020-08-06,30,65,259,181213,4602
2020-08-06,31,2092,,1773483,131267
2020-08-06,32,98,400,156542,7169
2020-08-06,33,335,1681,262692,27489
2020-08-06,34,418,698,160688,6719
2020-08-06,35,15772,21565,2046544,183701
2020-08-06,36,667,2781,575842,21566
2020-08-06,37,900,,446638,53557
2020-08-06,38,25185,89995,5879877,418928
2020-08-06,39,3618,11366,1500568,97471
2020-08-06,40,593,3497,633252,41401
2020-08-06,41,339,1743,412037,20225
2020-08-06,42,7282,,1183730,116521
2020-08-06,43,258,,305972,19934
2020-08-06,44,1014,2264,196112,19611
2020-08-06,45,1943,5799,659348,96797
2020-08-06,46,141,861,108301,9273
2020-08-06,47,1186,5109,1518841,116350
2020-08-06,48,7803,,3476995,467485
2020-08-06,49,330,2554,512476,42915
2020-08-06,50,2299,13984,1099060,95867
2020-08-06,51,9,,9874,501
2020-08-06,52,58,,98607,1445
2020-08-06,53,1624,5840,1109952,63698
2020-08-06,54,985,4881,961851,61985
2020-08-06,55,124,,300132,7277
2020-08-06,56,27,171,53150,2958
2020-08-05,1,25,,253096,4183
2020-08-05,2,1695,11100,632806,94654
2020-08-05,3,508,3118,488518,46293
2020-08-05,4,0,,1396,0
2020-08-05,5,3932,13559,803339,182203
2020-08-05,6,9703,,7884678,524722
2020-08-05,7,1710,6516,507028,48394
2020-08-05,8,4437,10807,797884,50225
2020-08-05,9,587,,190382,12443
2020-08-05,10,587,,175404,15296
2020-08-05,11,7751,28956,3312145,502739
2020-08-05,12,3984,19788,1493511,201713
2020-08-05,13,5,,23046,389
2020-08-05,14,27,208,129935,2591
2020-08-05,15,899,,449769,46659
2020-08-05,16,210,906,169653,22234
2020-08-05,17,7770,,2709592,187752
2020-08-05,18,3007,9148,722250,69975
2020-08-05,19,368,1821,279001,29717
2020-08-05,20,752,3903,588081,32741
2020-08-05,21,4096,,1343924,125943
2020-08-05,22,8659,11993,1139951,119643
2020-08-05,23,3536,12922,889969,92426
2020-08-05,24,124,390,174253,3992
2020-08-05,25,6478,,1886579,93893
2020-08-05,26,1670,5373,829844,57779
2020-08-05,27,1272,,675253,55321
2020-08-05,28,2,4,12255,46
2020-08-05,29,1804,4472,414378,63444
2020-08-05,30,65,248,178695,4429
2020-08-05,31,2050,,1744380,129288
2020-08-05,32,96,394,154957,7047
2020-08-05,33,332,1644,259927,27178
2020-08-05,34,418,698,159283,6693
2020-08-05,35,15765,21565,2003691,183327
2020-08-05,36,658,2753,569485,21340
2020-08-05,37,890,,438289,52828
2020-08-05,38,25179,89995,5808210,418225
2020-08-05,39,3596,11231,1478308,96305
2020-08-05,40,583,3445,624166,40564
2020-08-05,41,338,1726,406823,19979
2020-08-05,42,7244,,1169011,115714
2020-08-05,43,246,,305972,19651
2020-08-05,44,1012,2248,194054,19481
2020-08-05,45,1894,5799,653150,95472
2020-08-05,46,137,856,107206,9168
2020-08-05,47,1144,5001,1497947,114098
2020-08-05,48,7497,,3448348,459887
2020-08-05,49,327,2519,507994,42328
2020-08-05,50,2274,13826,1084707,95049
2020-08-05,51,8,,9622,481
2020-08-05,52,57,,97554,1436
2020-08-05,53,1619,5779,1096069,62992
2020-08-05,54,977,4826,944984,61110
2020-08-05,55,124,,295435,7159
2020-08-05,56,27,169,52791,2923
2020-08-04,1,25,,248524,4125
2020-08-04,2,1666,11100,628599,93702
2020-08-04,3,490,3054,488518,45381
2020-08-04,4,0,,1267,0
2020-08-04,5,3845,13294,790739,180505
2020-08-04,6,9501,,7786286,519427
2020-08-04,7,1710,6487,504035,47968
2020-08-04,8,4437,10807,786161,50110
2020-08-04,9,587,,187729,12398
2020-08-04,10,587,,174171,15137
2020-08-04,11,7526,28333,3287128,497330
2020-08-04,12,3921,19426,1466464,197948
2020-08-04,13,5,,22548,375
2020-08-04,14,26,201,128264,2448
2020-08-04,15,888,,444329,46042
2020-08-04,16,200,886,166103,21675
2020-08-04,17,7742,,2664683,185993
2020-08-04,18,2996,9148,715763,69255
2020-08-04,19,365,1782,272963,28876
2020-08-04,20,751,3851,575658,32197
2020-08-04,21,4051,,1325396,124461
2020-08-04,22,8657,11973,1123073,119203
2020-08-04,23,3530,12888,880492,91854
2020-08-04,24,123,388,171786,3975
2020-08-04,25,6471,,1861240,93175
2020-08-04,26,1660,5346,820949,57162
2020-08-04,27,1266,,667443,54080
2020-08-04,28,2,4,12255,46
2020-08-04,29,1753,4424,401592,62199
2020-08-04,30,64,238,176922,4314
2020-08-04,31,2010,,1725865,128161
2020-08-04,32,96,389,153537,6925
2020-08-04,33,332,1644,256903,26956
2020-08-04,34,417,697,158176,6660
2020-08-04,35,15758,21565,1981966,182970
2020-08-04,36,655,2730,556680,21130
2020-08-04,37,862,,436908,52179
2020-08-04,38,25175,89995,5736178,417589
2020-08-04,39,3570,11119,1460706,95106
2020-08-04,40,566,3375,617813,39463
2020-08-04,41,333,1688,400215,19699
2020-08-04,42,7232,,1156520,115009
2020-08-04,43,237,,305972,19324
2020-08-04,44,1011,2242,192563,19390
2020-08-04,45,1847,5799,646267,94190
2020-08-04,46,136,846,106302,9079
2020-08-04,47,1117,4900,1480209,112441
2020-08-04,48,7261,,3433667,451181
2020-08-04,49,321,2482,503049,41907
2020-08-04,50,2244,13640,1073787,94251
2020-08-04,51,8,,9312,463
2020-08-04,52,57,,97370,1431
2020-08-04,53,1600,5744,1081726,62267
2020-08-04,54,968,4783,928845,60171
2020-08-04,55,124,,291388,7051
2020-08-04,56,27,169,52359,2884
2020-08-03,1,25,,241743,4064
2020-08-03,2,1633,10865,621390,92661
2020-08-03,3,475,2966,482803,44597
2020-08-03,4,0,,1267,0
2020-08-03,5,3779,11400,784921,179497
2020-08-03,6,9388,,7669795,514901
2020-08-03,7,1691,6474,499496,47716
2020-08-03,8,4437,10807,779120,50062
2020-08-03,9,586,,186502,12313
2020-08-03,10,585,,172604,15055
2020-08-03,11,7279,27744,3260914,491884
2020-08-03,12,3842,19124,1450966,195435
2020-08-03,13,5,,22205,368
2020-08-03,14,26,199,125037,2242
2020-08-03,15,882,,440634,45841
2020-08-03,16,197,874,163993,21344
2020-08-03,17,7723,,2623556,184522
2020-08-03,18,2980,9004,707049,68433
2020-08-03,19,365,1782,272963,28876
2020-08-03,20,744,3815,568785,31508
2020-08-03,21,4024,,1273064,120846
2020-08-03,22,8648,11942,1108195,118657
2020-08-03,23,3523,12832,869493,91144
2020-08-03,24,124,389,170175,3970
2020-08-03,25,6463,,1834449,92374
2020-08-03,26,1656,5298,815444,56560
2020-08-03,27,1255,,660061,52887
2020-08-03,28,2,4,12255,46
2020-08-03,29,1711,4380,401592,61125
2020-08-03,30,64,236,175275,4233
2020-08-03,31,1982,,1710878,126532
2020-08-03,32,95,379,151966,6776
2020-08-03,33,332,1630,254404,26702
2020-08-03,34,417,696,155988,6634
2020-08-03,35,15747,21565,1981966,182614
2020-08-03,36,654,2720,553237,21016
2020-08-03,37,847,,433667,51199
2020-08-03,38,25172,89995,5665931,416843
2020-08-03,39,3539,10992,1441580,93963
2020-08-03,40,551,3275,599461,38602
2020-08-03,41,328,1655,397765,19366
2020-08-03,42,7209,,1142414,114155
2020-08-03,43,230,,305972,18791
2020-08-03,44,1010,2231,190820,19246
2020-08-03,45,1793,5527,638724,92951
2020-08-03,46,135,838,105628,9020
2020-08-03,47,1092,4808,1463897,110636
2020-08-03,48,7016,,3392572,442014
2020-08-03,49,314,2450,498653,41529
2020-08-03,50,2218,13460,1062002,93106
2020-08-03,51,8,,8997,439
2020-08-03,52,57,,95811,1427
2020-08-03,53,1596,5692,1066191,61428
2020-08-03,54,956,4732,911435,59401
2020-08-03,55,117,,288073,6973
2020-08-03,56,27,167,52032,2848
2020-08-02,1,24,,239106,3984
2020-08-02,2,1627,10521,614626,91444
2020-08-02,3,458,2894,471408,43173
2020-08-02,4,0,,1267,0
2020-08-02,5,3765,11371,777961,178467
2020-08-02,6,9356,,7526813,509162
2020-08-02,7,1691,6465,493305,47267
2020-08-02,8,4432,10807,744186,49810
2020-08-02,9,586,,184918,12274
2020-08-02,10,585,,169962,14949
2020-08-02,11,7206,27524,3233865,487132
2020-08-02,12,3840,19064,1431463,193177
2020-08-02,13,5,,21685,367
2020-08-02,14,26,194,124444,2197
2020-08-02,15,876,,438626,45492
2020-08-02,16,197,856,163185,21114
2020-08-02,17,7714,,2596379,183224
2020-08-02,18,2975,8848,701186,67857
2020-08-02,19,358,1751,264695,27812
2020-08-02,20,742,3782,565951,31185
2020-08-02,21,4007,,1259693,119747
2020-08-02,22,8638,11936,1096082,118458
2020-08-02,23,3515,12746,854512,90274
2020-08-02,24,123,388,168116,3958
2020-08-02,25,6457,,1810080,91761
2020-08-02,26,1654,5241,802394,55947
2020-08-02,27,1253,,650627,51840
2020-08-02,28,2,4,11719,45
2020-08-02,29,1703,4314,401592,60553
2020-08-02,30,61,233,170102,4193
2020-08-02,31,1969,,1688291,125219
2020-08-02,32,95,371,149583,6649
2020-08-02,33,332,1629,250852,26391
2020-08-02,34,416,695,154349,6613
2020-08-02,35,15737,21565,1963528,182350
2020-08-02,36,651,2703,545090,20796
2020-08-02,37,832,,431914,50205
2020-08-02,38,25170,89995,5614637,416298
2020-08-02,39,3529,10900,1424515,93031
2020-08-02,40,550,3241,599461,38225
2020-08-02,41,326,1607,394560,19097
2020-08-02,42,7209,,1130979,113590
2020-08-02,43,230,,305972,18411
2020-08-02,44,1007,2211,186994,19022
2020-08-02,45,1777,5527,630469,91788
2020-08-02,46,135,835,104998,8955
2020-08-02,47,1073,4756,1452671,109627
2020-08-02,48,6837,,3317294,430485
2020-08-02,49,311,2430,495541,41175
2020-08-02,50,2218,13280,1048244,91782
2020-08-02,51,8,,8868,421
2020-08-02,52,57,,95255,1426
2020-08-02,53,1592,5655,1049497,60588
2020-08-02,54,955,4717,904666,58990
2020-08-02,55,117,,284358,6854
2020-08-02,56,26,167,50573,2808
2020-08-01,1,24,,234806,3827
2020-08-01,2,1603,10521,608022,89349
2020-08-01,3,460,2852,471408,43173
2020-08-01,4,0,,1267,0
2020-08-01,5,3747,11346,771648,177002
2020-08-01,6,9224,,7386457,500130
2020-08-01,7,1691,6441,486594,46809
2020-08-01,8,4432,10807,744186,49810
2020-08-01,9,585,,181576,12205
2020-08-01,10,585,,168019,14877
2020-08-01,11,7144,27344,3199415,480028
2020-08-01,12,3825,18995,1406073,190012
2020-08-01,13,5,,21685,367
2020-08-01,14,26,179,121140,2111
2020-08-01,15,872,,433994,44976
2020-08-01,16,189,850,161152,20721
2020-08-01,17,7700,,2558901,181757
2020-08-01,18,2971,8781,691484,67122
2020-08-01,19,358,1751,264695,27812
2020-08-01,20,740,3782,565951,30723
2020-08-01,21,3949,,1225963,116280
2020-08-01,22,8626,11930,1083123,118040
2020-08-01,23,3506,12672,839989,89365
2020-08-01,24,123,388,165809,3937
2020-08-01,25,6457,,1785498,91332
2020-08-01,26,1646,5208,791080,55188
2020-08-01,27,1253,,645487,51258
2020-08-01,28,2,4,11719,42
2020-08-01,29,1693,4314,401592,59881
2020-08-01,30,61,230,167472,4081
2020-08-01,31,1964,,1662534,123878
2020-08-01,32,95,371,149583,6593
2020-08-01,33,332,1622,249048,26211
2020-08-01,34,416,695,154349,6613
2020-08-01,35,15731,21565,1914669,182029
2020-08-01,36,642,2686,537412,20600
2020-08-01,37,832,,425146,49074
2020-08-01,38,25164,89995,5556207,415767
2020-08-01,39,3515,10857,1400816,92087
2020-08-01,40,549,3228,599461,37731
2020-08-01,41,325,1607,390799,18817
2020-08-01,42,7204,,1119386,112936
2020-08-01,43,225,,305972,17872
2020-08-01,44,1007,2211,186994,19022
2020-08-01,45,1751,5527,621270,90599
2020-08-01,46,134,832,104065,8867
2020-08-01,47,1067,4724,1434669,108184
2020-08-01,48,6837,,3317294,430485
2020-08-01,49,310,2412,492558,40702
2020-08-01,50,2215,13263,1036560,90801
2020-08-01,51,8,,8868,421
2020-08-01,52,57,,93971,1421
2020-08-01,53,1564,5568,1044938,60360
2020-08-01,54,954,4681,895945,58058
2020-08-01,55,116,,280489,6735
2020-08-01,56,26,167,50573,2769
2020-07-31,1,23,,229429,3677
2020-07-31,2,1580,10521,601744,87723
2020-07-31,3,453,2852,460958,42511
2020-07-31,4,0,,1037,0
2020-07-31,5,3694,11260,759733,174010
2020-07-31,6,9005,,7317453,493588
2020-07-31,7,1691,6413,480142,46204
2020-07-31,8,4432,10807,744186,49810
2020-07-31,9,585,,176615,12126
2020-07-31,10,585,,166259,14788
2020-07-31,11,6966,26905,3157702,470386
2020-07-31,12,3752,18689,1388335,186352
2020-07-31,13,5,,21526,356
2020-07-31,14,26,177,119379,1989
2020-07-31,15,867,,429830,44582
2020-07-31,16,177,835,158864,20246
2020-07-31,17,7692,,2520731,180118
2020-07-31,18,2965,8727,681229,66154
2020-07-31,19,358,1751,264695,27812
2020-07-31,20,735,3314,557672,30151
2020-07-31,21,3949,,1225963,116280
2020-07-31,22,8609,11908,1070818,117612
2020-07-31,23,3493,12593,822845,88346
2020-07-31,24,123,388,163255,3912
2020-07-31,25,6450,,1753873,90574
2020-07-31,26,1640,5155,779891,54463
2020-07-31,27,1243,,636450,50323
2020-07-31,28,2,4,11719,42
2020-07-31,29,1663,4276,395758,58747
2020-07-31,30,60,230,166005,3965
2020-07-31,31,1924,,1634954,122148
2020-07-31,32,95,364,147495,6461
2020-07-31,33,328,1610,245190,25766
2020-07-31,34,415,692,151765,6544
2020-07-31,35,15719,21565,1914669,181660
2020-07-31,36,635,2667,531249,20388
2020-07-31,37,830,,421815,48088
2020-07-31,38,25150,89995,5474223,415014
2020-07-31,39,3489,10790,1377175,91159
2020-07-31,40,541,3161,589091,36487
2020-07-31,41,322,1607,385701,18492
2020-07-31,42,7189,,1104824,112048
2020-07-31,43,219,,305972,16781
2020-07-31,44,1007,2211,186994,19022
2020-07-31,45,1712,5117,603819,89016
2020-07-31,46,130,824,102871,8764
2020-07-31,47,1060,4661,1407446,105959
2020-07-31,48,6569,,3248806,420946
2020-07-31,49,304,2377,488714,40196
2020-07-31,50,2174,13271,1020859,89888
2020-07-31,51,8,,8775,406
2020-07-31,52,57,,92954,1414
2020-07-31,53,1564,5568,1036352,59950
2020-07-31,54,941,4637,882149,56934
2020-07-31,55,116,,277346,6642
2020-07-31,56,26,166,50573,2726
2020-07-30,1,23,,221498,3559
2020-07-30,2,1565,10070,594346,85762
2020-07-30,3,442,2747,460958,41759
2020-07-30,4,0,,1037,0
2020-07-30,5,3626,11172,742468,170798
2020-07-30,6,8909,,7148338,485502
2020-07-30,7,1688,6398,473876,45796
2020-07-30,8,4431,10807,729058,49670
2020-07-30,9,584,,170933,12057
2020-07-30,10,581,,164174,14689
2020-07-30,11,6709,26386,3117738,461379
2020-07-30,12,3671,18303,1359103,182286
